user_id,gender,height_cm,weight_kg,cluster,brand,category,product_name,size_bought,outcome,reason,fit_feedback,rating,review,purchase_date
U000187,Female,156,53,Female_Cluster_2,Nike,Kurti,Printed Kurti,M,kept,,Relaxed Fit,4,Great quality. Would buy again.,2024-11-03
U000188,Female,165,47,Female_Cluster_4,H&M,Top,Graphic Tee,XS,kept,,True to Size,4,Very comfortable and fits perfectly.,2024-03-25
U000189,Female,150,64,Female_Cluster_1,Zara,Shirt,Relaxed Shirt,L,returned,Too Long,Oversized,2,Bit loose around the waist.,2025-12-01
U000190,Male,179,66,Male_Cluster_4,Roadster,Jeans,Straight Fit Jeans,M,returned,Too Long,Runs Large,3,Length was longer than expected.,2025-07-31
U000191,Female,163,50,Female_Cluster_4,Adidas,Kurti,Cotton Kurta,XS,returned,Too Tight,Runs Small,3,Runs smaller than expected.,2024-02-24
U000192,Female,160,61,Female_Cluster_0,Biba,Shirt,Formal Shirt,XL,returned,Too Long,Oversized,3,Length was longer than expected.,2024-12-30
U000193,Female,157,62,Female_Cluster_1,ONLY,Top,Ethnic Top,S,returned,Too Tight,Runs Small,2,Waist was too tight for me.,2025-01-24
U000194,Female,153,46,Female_Cluster_2,Adidas,Top,Basic Crew Tee,S,kept,,Slim Fit,5,Exactly as shown. True to size.,2024-05-15
U000195,Female,153,62,Female_Cluster_1,ONLY,Top,Ribbed Cotton Top,M,kept,,Relaxed Fit,5,Looks even better in person.,2024-01-13
U000196,Female,158,60,Female_Cluster_0,Levi's,Shirt,Casual Shirt,M,kept,,True to Size,5,Perfect everyday wear.,2024-10-01
U000197,Female,165,61,Female_Cluster_3,Nike,Kurti,Printed Kurti,M,returned,Too Long,Runs Large,3,Bit loose around the waist.,2024-05-18
U000198,Female,165,55,Female_Cluster_4,ONLY,Jeans,Skinny Jeans,XS,kept,,Relaxed Fit,4,Perfect everyday wear.,2024-11-24
U000199,Female,157,48,Female_Cluster_2,ONLY,Jeans,512 Taper Jeans,XS,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-01-20
U000200,Female,161,49,Female_Cluster_4,Levi's,Shirt,Casual Shirt,S,kept,,True to Size,5,Great quality. Would buy again.,2025-03-24
U000201,Male,173,70,Male_Cluster_3,ONLY,Trousers,Chinos,S,kept,,Slim Fit,4,Looks even better in person.,2025-01-21
U000202,Female,166,57,Female_Cluster_4,W,Shirt,Formal Shirt,M,kept,,Slim Fit,4,Exactly as shown. True to size.,2024-09-11
U000203,Female,154,68,Female_Cluster_1,Biba,Trousers,Running Shorts,XXL,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-04-10
U000204,Female,152,57,Female_Cluster_1,Biba,Dress,Maxi Dress,XL,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-01-26
U000205,Female,156,77,Female_Cluster_1,Zara,Trousers,Track Pants,L,kept,,True to Size,5,Really happy with the purchase.,2025-05-02
U000206,Female,158,48,Female_Cluster_2,Nike,Top,Basic Crew Tee,S,kept,,True to Size,4,Great quality. Would buy again.,2025-06-12
U000207,Female,164,67,Female_Cluster_3,Levi's,Kurti,Cotton Kurta,L,kept,,Slim Fit,4,Great quality. Would buy again.,2025-04-05
U000208,Female,152,67,Female_Cluster_1,Nike,Trousers,Cargo Pants,XL,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-11-29
U000209,Female,166,66,Female_Cluster_3,W,Trousers,Training Shorts,L,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-12-26
U000210,Male,162,61,Male_Cluster_0,Nike,Shirt,Casual Shirt,M,kept,,True to Size,4,Perfect everyday wear.,2024-04-29
U000211,Female,157,47,Female_Cluster_2,Biba,Dress,Maxi Dress,M,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-05-16
U000212,Female,164,73,Female_Cluster_3,H&M,Jeans,Straight Fit Jeans,M,kept,,Slim Fit,5,Looks even better in person.,2025-12-02
U000213,Female,158,48,Female_Cluster_2,Zara,Shirt,Relaxed Shirt,XS,kept,,True to Size,5,Great quality. Would buy again.,2025-07-04
U000214,Female,161,46,Female_Cluster_4,Allen Solly,Shirt,Casual Shirt,XS,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-03-27
U000215,Female,162,57,Female_Cluster_0,Levi's,Jeans,Straight Fit Jeans,M,kept,,True to Size,5,Exactly as shown. True to size.,2024-08-30
U000216,Female,159,44,Female_Cluster_2,Biba,Trousers,Running Shorts,S,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2025-08-06
U000217,Female,158,68,Female_Cluster_1,Nike,Jeans,512 Taper Jeans,XL,returned,Too Loose,Runs Large,3,Bit loose around the waist.,2024-10-10
U000218,Male,181,88,Male_Cluster_1,Roadster,Trousers,Training Shorts,M,returned,Sleeves Tight,Runs Small,2,Sleeves felt tight.,2024-05-25
U000219,Female,159,67,Female_Cluster_1,Zara,Trousers,Cargo Pants,M,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-05-14
U000220,Female,170,58,Female_Cluster_4,Zara,Trousers,Chinos,XS,kept,,True to Size,5,Great quality. Would buy again.,2025-03-15
U000221,Male,165,74,Male_Cluster_2,Adidas,Shirt,Casual Shirt,L,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-04-11
U000222,Female,160,56,Female_Cluster_0,Roadster,Kurti,Straight Kurta,M,returned,Too Loose,Runs Large,3,Length was longer than expected.,2024-10-07
U000223,Female,158,60,Female_Cluster_0,Roadster,Top,Graphic Tee,M,kept,,True to Size,5,Exactly as shown. True to size.,2025-12-21
U000224,Female,160,61,Female_Cluster_0,Levi's,Shirt,Formal Shirt,M,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-05-04
U000225,Female,152,67,Female_Cluster_1,Zara,Jeans,512 Taper Jeans,XL,kept,,True to Size,4,Exactly as shown. True to size.,2025-06-27
U000226,Female,157,54,Female_Cluster_2,Levi's,Trousers,Track Pants,L,returned,Too Long,Runs Large,2,Bit loose around the waist.,2024-05-23
U000227,Male,166,68,Male_Cluster_0,Adidas,Dress,Floral Midi Dress,L,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-11-05
U000228,Male,174,87,Male_Cluster_1,ONLY,Jeans,Straight Fit Jeans,M,returned,Too Tight,Runs Small,2,Sleeves felt tight.,2024-04-25
U000229,Female,158,55,Female_Cluster_0,Adidas,Jeans,511 Slim Jeans,M,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2025-04-27
U000230,Male,172,72,Male_Cluster_3,H&M,Jeans,511 Slim Jeans,S,kept,,Slim Fit,5,Looks even better in person.,2025-03-09
U000231,Female,166,63,Female_Cluster_3,Roadster,Jeans,Straight Fit Jeans,M,kept,,True to Size,4,Really happy with the purchase.,2025-02-04
U000232,Female,160,45,Female_Cluster_2,Zara,Jeans,Skinny Jeans,XS,kept,,True to Size,4,Exactly as shown. True to size.,2025-03-20
U000233,Female,158,56,Female_Cluster_0,Roadster,Top,Ribbed Cotton Top,M,kept,,True to Size,5,Really happy with the purchase.,2025-06-19
U000234,Female,162,51,Female_Cluster_4,Roadster,Trousers,Palazzo Pants,S,kept,,True to Size,5,Looks even better in person.,2024-10-05
U000235,Female,158,82,Female_Cluster_3,Zara,Kurti,Straight Kurta,XL,kept,,Relaxed Fit,4,Really happy with the purchase.,2024-06-10
U000236,Female,166,65,Female_Cluster_3,Zara,Dress,Floral Midi Dress,S,kept,,True to Size,4,Comfortable and stylish.,2025-01-07
U000237,Female,168,74,Female_Cluster_3,H&M,Shirt,Formal Shirt,M,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-03-20
U000238,Female,166,67,Female_Cluster_3,Roadster,Dress,Floral Midi Dress,L,kept,,Slim Fit,5,Perfect everyday wear.,2024-12-01
U000239,Female,154,60,Female_Cluster_1,Biba,Jeans,511 Slim Jeans,XL,kept,,Slim Fit,4,Great quality. Would buy again.,2024-06-03
U000240,Female,156,61,Female_Cluster_1,H&M,Jeans,Straight Fit Jeans,S,returned,Sleeves Tight,Runs Small,3,Runs smaller than expected.,2024-04-16
U000241,Female,166,57,Female_Cluster_4,Roadster,Trousers,Palazzo Pants,S,returned,Too Long,Oversized,3,Bit loose around the waist.,2025-08-17
U000242,Female,167,70,Female_Cluster_3,Biba,Shirt,Relaxed Shirt,XL,returned,Too Loose,Oversized,3,Runs larger than expected.,2025-02-06
U000243,Female,159,50,Female_Cluster_2,Levi's,Top,Crop Top,S,kept,,True to Size,4,Exactly as shown. True to size.,2024-06-17
U000244,Female,158,62,Female_Cluster_0,Levi's,Kurti,Anarkali Kurta,L,kept,,True to Size,4,Perfect everyday wear.,2025-12-22
U000245,Female,171,62,Female_Cluster_3,Roadster,Top,Crop Top,L,returned,Too Loose,Oversized,3,Length was longer than expected.,2024-02-01
U000246,Male,177,63,Male_Cluster_4,Levi's,Top,Dri-FIT Tee,S,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2024-08-15
U000247,Female,162,50,Female_Cluster_4,Zara,Shirt,Casual Shirt,XS,kept,,True to Size,4,Great quality. Would buy again.,2025-10-23
U000248,Female,168,72,Female_Cluster_3,Adidas,Top,Ribbed Cotton Top,XL,kept,,Relaxed Fit,5,Looks even better in person.,2025-05-23
U000249,Female,158,52,Female_Cluster_2,Roadster,Jeans,512 Taper Jeans,S,kept,,Relaxed Fit,4,Perfect everyday wear.,2025-05-25
U000250,Female,157,57,Female_Cluster_0,ONLY,Dress,Maxi Dress,S,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2025-01-26
U000251,Male,166,83,Male_Cluster_2,Adidas,Shirt,Casual Shirt,XL,kept,,True to Size,5,Great quality. Would buy again.,2024-01-31
U000252,Male,172,70,Male_Cluster_3,W,Jeans,511 Slim Jeans,XL,kept,,Relaxed Fit,4,Perfect everyday wear.,2025-06-30
U000253,Male,174,72,Male_Cluster_3,Biba,Kurti,Anarkali Kurta,XL,returned,Too Loose,Runs Large,2,Needed one size smaller.,2024-11-21
U000254,Male,166,53,Male_Cluster_0,Adidas,Shirt,Casual Shirt,S,returned,Too Long,Oversized,2,Loose fit wasn't for me.,2024-02-08
U000255,Female,160,64,Female_Cluster_0,Allen Solly,Top,Printed Tee,XL,kept,,True to Size,5,Very comfortable and fits perfectly.,2024-11-27
U000256,Female,165,69,Female_Cluster_3,Zara,Shirt,Checked Casual Shirt,L,returned,Too Long,Runs Large,3,Runs larger than expected.,2024-11-26
U000257,Female,168,76,Female_Cluster_3,Allen Solly,Trousers,Training Shorts,L,returned,Too Long,Runs Large,2,Loose fit wasn't for me.,2024-11-10
U000258,Female,158,63,Female_Cluster_0,Biba,Kurti,Ethnic Set,XL,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2025-05-23
U000259,Female,159,51,Female_Cluster_2,Roadster,Trousers,Cargo Pants,XS,returned,Sleeves Tight,Runs Small,2,Sleeves felt tight.,2024-01-12
U000260,Female,160,61,Female_Cluster_0,Zara,Trousers,Wide Leg Trousers,S,kept,,Slim Fit,4,Looks even better in person.,2025-05-19
U000261,Male,167,81,Male_Cluster_2,Allen Solly,Shirt,Satin Shirt,XL,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-11-22
U000262,Female,164,63,Female_Cluster_3,Roadster,Trousers,Cargo Pants,M,kept,,True to Size,5,Comfortable and stylish.,2025-12-22
U000263,Female,163,56,Female_Cluster_0,Roadster,Top,Basic Crew Tee,M,returned,Too Long,Oversized,3,Runs larger than expected.,2024-08-31
U000264,Female,154,65,Female_Cluster_1,Roadster,Top,Printed Tee,L,kept,,Relaxed Fit,5,Great quality. Would buy again.,2024-04-09
U000265,Female,162,64,Female_Cluster_3,Allen Solly,Top,Ethnic Top,S,returned,Sleeves Tight,Runs Small,2,Should have sized up. Felt tight around the shoulders.,2025-10-19
U000266,Female,164,75,Female_Cluster_3,Roadster,Kurti,Printed Kurti,L,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-06-03
U000267,Male,170,70,Male_Cluster_3,W,Kurti,Ethnic Set,L,kept,,Slim Fit,5,Comfortable and stylish.,2025-08-09
U000268,Male,169,74,Male_Cluster_3,H&M,Shirt,Casual Shirt,L,returned,Too Loose,Runs Large,3,Length was longer than expected.,2024-06-20
U000269,Male,173,69,Male_Cluster_3,Zara,Trousers,Running Shorts,S,kept,,True to Size,5,Really happy with the purchase.,2024-03-09
U000270,Female,152,54,Female_Cluster_2,Nike,Shirt,Formal Shirt,L,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-02-28
U000271,Female,152,53,Female_Cluster_2,Zara,Shirt,Relaxed Shirt,XS,returned,Waist Tight,Runs Small,2,Runs smaller than expected.,2025-01-27
U000272,Female,153,53,Female_Cluster_2,Nike,Kurti,Cotton Kurta,M,kept,,Slim Fit,4,Looks even better in person.,2024-12-05
U000273,Female,166,61,Female_Cluster_3,Adidas,Top,Printed Tee,S,returned,Waist Tight,Runs Small,2,Should have sized up. Felt tight around the shoulders.,2024-08-21
U000274,Female,166,56,Female_Cluster_4,Adidas,Jeans,Skinny Jeans,S,kept,,Slim Fit,4,Looks even better in person.,2025-05-11
U000275,Male,180,60,Male_Cluster_4,Roadster,Top,Ethnic Top,S,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2024-07-16
U000276,Male,172,77,Male_Cluster_3,Allen Solly,Top,Printed Tee,L,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-11-28
U000277,Female,154,66,Female_Cluster_1,Allen Solly,Shirt,Casual Shirt,L,kept,,Slim Fit,4,Perfect everyday wear.,2024-01-29
U000278,Female,164,68,Female_Cluster_3,Levi's,Trousers,Office Trousers,L,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-04-30
U000279,Male,166,63,Male_Cluster_0,Levi's,Jeans,512 Taper Jeans,M,kept,,Slim Fit,5,Looks even better in person.,2024-12-23
U000280,Female,161,65,Female_Cluster_3,Biba,Kurti,Ethnic Set,XL,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-11-01
U000281,Female,154,58,Female_Cluster_1,Adidas,Jeans,512 Taper Jeans,M,returned,Too Long,Runs Large,2,Needed one size smaller.,2024-09-03
U000282,Male,176,57,Male_Cluster_0,ONLY,Trousers,Training Shorts,XS,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-09-22
U000283,Male,162,83,Male_Cluster_2,Biba,Dress,Maxi Dress,XXL,kept,,Relaxed Fit,5,Really happy with the purchase.,2025-06-03
U000284,Female,164,69,Female_Cluster_3,Roadster,Jeans,Straight Fit Jeans,L,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-11-01
U000285,Female,153,69,Female_Cluster_1,ONLY,Jeans,512 Taper Jeans,L,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-10-11
U000286,Female,162,56,Female_Cluster_0,W,Top,Graphic Tee,L,kept,,True to Size,4,Great quality. Would buy again.,2024-12-16
U000287,Female,148,49,Female_Cluster_2,Roadster,Jeans,511 Slim Jeans,S,returned,Sleeves Tight,Runs Small,1,Runs smaller than expected.,2025-10-11
U000288,Female,156,59,Female_Cluster_0,Roadster,Shirt,Satin Shirt,M,kept,,True to Size,4,Looks even better in person.,2025-10-10
U000289,Female,153,62,Female_Cluster_1,H&M,Shirt,Satin Shirt,M,returned,Too Long,Runs Large,2,Bit loose around the waist.,2025-10-03
U000290,Female,161,76,Female_Cluster_3,Roadster,Top,Graphic Tee,XL,kept,,True to Size,4,Perfect everyday wear.,2024-10-24
U000291,Female,152,56,Female_Cluster_2,Roadster,Jeans,Skinny Jeans,M,kept,,Slim Fit,4,Great quality. Would buy again.,2024-08-17
U000292,Female,166,68,Female_Cluster_3,W,Dress,Floral Midi Dress,XL,kept,,True to Size,5,Perfect everyday wear.,2025-07-01
U000293,Female,158,56,Female_Cluster_0,H&M,Top,Basic Crew Tee,S,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-12-19
U000294,Female,157,46,Female_Cluster_2,ONLY,Trousers,Cargo Pants,XS,kept,,Relaxed Fit,4,Looks even better in person.,2024-04-17
U000295,Female,156,53,Female_Cluster_2,Zara,Kurti,Cotton Kurta,S,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-12-21
U000296,Female,164,67,Female_Cluster_3,Allen Solly,Jeans,511 Slim Jeans,L,kept,,True to Size,5,Very comfortable and fits perfectly.,2024-04-02
U000297,Male,182,81,Male_Cluster_1,Levi's,Kurti,Anarkali Kurta,M,kept,,True to Size,4,Perfect everyday wear.,2025-01-03
U000298,Male,167,89,Male_Cluster_1,H&M,Top,Linen Top,L,kept,,Slim Fit,5,Perfect everyday wear.,2024-04-05
U000299,Female,158,61,Female_Cluster_0,Allen Solly,Jeans,Skinny Jeans,M,kept,,Slim Fit,4,Exactly as shown. True to size.,2024-05-15
U000300,Female,173,65,Female_Cluster_3,Zara,Kurti,Ethnic Set,S,kept,,Slim Fit,4,Looks even better in person.,2025-01-02
U000301,Female,168,43,Female_Cluster_4,Roadster,Kurti,Straight Kurta,XS,kept,,True to Size,4,Perfect everyday wear.,2025-11-01
U000302,Female,157,45,Female_Cluster_2,Biba,Trousers,Office Trousers,M,returned,Too Long,Runs Large,3,Length was longer than expected.,2025-05-08
U000303,Female,157,50,Female_Cluster_2,W,Shirt,Relaxed Shirt,M,returned,Too Long,Oversized,2,Bit loose around the waist.,2025-05-18
U000304,Female,157,64,Female_Cluster_1,Levi's,Shirt,Formal Shirt,L,kept,,Slim Fit,5,Comfortable and stylish.,2024-03-31
U000305,Male,168,75,Male_Cluster_3,H&M,Top,Graphic Tee,M,kept,,True to Size,4,Perfect everyday wear.,2025-06-04
U000306,Female,156,49,Female_Cluster_2,Adidas,Top,Crop Top,XS,returned,Sleeves Tight,Runs Small,3,Sleeves felt tight.,2025-11-03
U000307,Female,157,59,Female_Cluster_0,Levi's,Top,Printed Tee,M,kept,,Slim Fit,5,Exactly as shown. True to size.,2024-02-16
U000308,Male,159,74,Male_Cluster_2,ONLY,Top,Ethnic Top,L,kept,,Slim Fit,4,Comfortable and stylish.,2024-07-14
U000309,Female,164,63,Female_Cluster_3,Biba,Top,Dri-FIT Tee,L,kept,,Relaxed Fit,4,Comfortable and stylish.,2024-01-05
U000310,Female,173,64,Female_Cluster_3,Biba,Kurti,Ethnic Set,M,returned,Sleeves Tight,Runs Small,3,Waist was too tight for me.,2024-05-11
U000311,Female,155,47,Female_Cluster_2,W,Kurti,Straight Kurta,L,returned,Too Loose,Oversized,3,Runs larger than expected.,2024-10-28
U000312,Female,164,64,Female_Cluster_3,W,Jeans,512 Taper Jeans,L,returned,Too Loose,Runs Large,2,Needed one size smaller.,2024-10-24
U000313,Female,162,55,Female_Cluster_0,Roadster,Shirt,Casual Shirt,S,kept,,True to Size,5,Comfortable and stylish.,2025-08-19
U000314,Female,156,49,Female_Cluster_2,W,Jeans,Skinny Jeans,S,returned,Too Tight,Runs Small,2,Waist was too tight for me.,2024-02-24
U000315,Female,163,72,Female_Cluster_3,Nike,Trousers,Palazzo Pants,L,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-01-02
U000316,Male,183,86,Male_Cluster_1,W,Dress,Maxi Dress,XL,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-01-25
U000317,Female,175,51,Female_Cluster_4,W,Top,Ribbed Cotton Top,S,kept,,Slim Fit,4,Really happy with the purchase.,2025-08-25
U000318,Female,151,48,Female_Cluster_2,Nike,Kurti,Cotton Kurta,L,kept,,True to Size,4,Looks even better in person.,2024-02-11
U000319,Female,157,56,Female_Cluster_0,Nike,Top,Printed Tee,M,returned,Too Loose,Runs Large,3,Needed one size smaller.,2024-02-22
U000320,Male,162,60,Male_Cluster_0,Allen Solly,Shirt,Casual Shirt,M,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-06-17
U000321,Female,153,57,Female_Cluster_1,ONLY,Top,Printed Tee,S,kept,,Slim Fit,5,Really happy with the purchase.,2024-10-27
U000322,Female,160,46,Female_Cluster_2,H&M,Top,Printed Tee,XS,returned,Too Loose,Runs Large,3,Loose fit wasn't for me.,2024-04-26
U000323,Female,155,56,Female_Cluster_2,Adidas,Shirt,Casual Shirt,M,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-06-10
U000324,Female,173,71,Female_Cluster_3,W,Shirt,Relaxed Shirt,L,kept,,Relaxed Fit,4,Looks even better in person.,2024-04-16
U000325,Female,165,42,Female_Cluster_4,ONLY,Trousers,Cargo Pants,XS,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-03-30
U000326,Female,161,64,Female_Cluster_0,Biba,Dress,Maxi Dress,XL,kept,,Slim Fit,5,Really happy with the purchase.,2024-01-18
U000327,Female,160,58,Female_Cluster_0,Biba,Top,Ribbed Cotton Top,L,kept,,Relaxed Fit,4,Perfect everyday wear.,2025-12-03
U000328,Female,168,65,Female_Cluster_3,ONLY,Kurti,Printed Kurti,S,kept,,True to Size,5,Perfect everyday wear.,2025-10-11
U000329,Female,154,42,Female_Cluster_2,Adidas,Top,Essentials Tee,XS,kept,,True to Size,4,Looks even better in person.,2025-07-04
U000330,Female,163,61,Female_Cluster_0,Adidas,Dress,Maxi Dress,L,returned,Too Loose,Runs Large,2,Length was longer than expected.,2025-09-23
U000331,Male,173,79,Male_Cluster_3,Biba,Top,Essentials Tee,XL,kept,,Slim Fit,4,Perfect everyday wear.,2024-04-10
U000332,Female,148,47,Female_Cluster_2,Roadster,Trousers,Office Trousers,M,kept,,True to Size,5,Comfortable and stylish.,2025-04-06
U000333,Female,155,46,Female_Cluster_2,Biba,Shirt,Checked Casual Shirt,S,returned,Too Tight,Runs Small,1,Runs smaller than expected.,2024-09-09
U000334,Male,169,60,Male_Cluster_0,Adidas,Dress,Maxi Dress,S,returned,Waist Tight,Runs Small,2,Sleeves felt tight.,2025-07-18
U000335,Female,158,55,Female_Cluster_0,Roadster,Shirt,Satin Shirt,M,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2025-06-03
U000336,Female,163,47,Female_Cluster_4,Biba,Dress,Floral Midi Dress,S,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-01-09
U000337,Female,166,50,Female_Cluster_4,Nike,Dress,Maxi Dress,XS,kept,,Slim Fit,4,Great quality. Would buy again.,2025-09-20
U000338,Female,160,53,Female_Cluster_0,Roadster,Shirt,Casual Shirt,S,returned,Too Long,Oversized,2,Length was longer than expected.,2025-05-14
U000339,Female,159,64,Female_Cluster_0,Levi's,Shirt,Checked Casual Shirt,L,returned,Too Loose,Runs Large,3,Bit loose around the waist.,2025-12-21
U000340,Male,168,68,Male_Cluster_0,Nike,Shirt,Casual Shirt,M,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-06-13
U000341,Female,164,56,Female_Cluster_0,Adidas,Jeans,Skinny Jeans,XS,returned,Too Tight,Runs Small,3,Waist was too tight for me.,2025-03-26
U000342,Female,167,64,Female_Cluster_3,Roadster,Dress,Floral Midi Dress,M,kept,,True to Size,4,Looks even better in person.,2024-12-04
U000343,Female,153,59,Female_Cluster_1,Biba,Dress,Maxi Dress,XL,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-10-06
U000344,Female,162,54,Female_Cluster_0,Nike,Dress,Maxi Dress,S,kept,,True to Size,5,Exactly as shown. True to size.,2024-08-09
